,roll_thick,roll_width,corect_length,tcrop,hcrop,roll_length,len_crop,,,,,,,,,,,,,,i_length_slot,,,,,,,,,,,,,,,,,,,,,,,,,,,d_cut_width_i,
MC8000003905,40,2430,25750,0,0,26700,950,1,1,395,2000,3410,94.71,92.912,92.912,0,0,A1,C,M,2,3410,3410,21.147,21.147,21.147,395,2000,3410,3410,3410,21.147,21.147,21.147,3346,20.745,3410,395,2000,0,0,39.75,2490,20.745,0.8,-0.8,L,0,0
MC8000003906,40,2430,25750,0,0,26700,950,1,1,395,2000,3410,94.71,92.912,92.912,0,0,A1,C,M,2,3410,3410,21.147,21.147,21.147,395,2000,3410,3410,3410,21.147,21.147,21.147,3346,20.745,3410,395,2000,0,0,39.75,2490,20.745,0.8,-0.8,L,0,0
MC8000003907,40,2430,25750,0,0,26700,950,1,1,395,2000,3410,94.71,92.912,92.912,0,0,A1,C,M,2,3410,3410,21.147,21.147,21.147,395,2000,3410,3410,3410,21.147,21.147,21.147,3346,20.745,3410,395,2000,0,0,39.75,2490,20.745,0.8,-0.8,L,0,0
MC8000007464,40,2450,27723,0,0,29003,1280,0,0,395,2000,3663,93.889,93.89,93.89,0,0,A1,T,M,3,3663,3663,22.716,22.716,22.716,395,2000,3663,3663,3663,22.715,22.716,22.716,3663,22.715,0,395,2000,0,0,39.75,2510,22.716,0.8,-0.8,L,0,0
MC8000007463,40,2450,27723,0,0,29003,1280,0,0,395,2000,3663,93.889,93.89,93.89,0,0,A1,T,M,3,3663,3663,22.716,22.716,22.716,395,2000,3663,3663,3663,22.715,22.716,22.716,3663,22.715,0,395,2000,0,0,39.75,2510,22.716,0.8,-0.8,L,0,0
MC8000007462,40,2450,27723,0,0,29003,1280,0,0,395,2000,3663,93.889,93.89,93.89,0,0,A1,T,M,3,3663,3663,22.716,22.716,22.716,395,2000,3663,3663,3663,22.715,22.716,22.716,3663,22.715,0,395,2000,0,0,39.75,2510,22.716,0.8,-0.8,L,0,0
MC8000007461,40,2450,27723,0,0,29003,1280,0,0,395,2000,3663,93.889,93.89,93.89,0,0,A1,T,M,3,3663,3663,22.716,22.716,22.716,395,2000,3663,3663,3663,22.715,22.716,22.716,3663,22.715,0,395,2000,0,0,39.75,2510,22.716,0.8,-0.8,L,0,0
MC8000007460,40,2450,27723,0,0,29003,1280,0,0,395,2000,3663,93.889,93.89,93.89,0,0,A1,T,M,3,3663,3663,22.716,22.716,22.716,395,2000,3663,3663,3663,22.715,22.716,22.716,3663,22.715,0,395,2000,0,0,39.75,2510,22.716,0.8,-0.8,L,0,0
MC8000007459,40,2380,26140,0,0,27360,1220,0,0,395,2000,3360,93.778,93.779,93.779,0,0,A1,T,M,2,3360,3360,20.837,20.837,20.837,395,2000,3360,3360,3360,20.831,20.837,20.837,3360,20.831,0,395,2000,0,0,39.75,2440,20.831,0.8,-0.8,L,0,0
MC8000007458,40,2050,19859,0,0,20779,920,0,0,395,1800,2452,93.439,93.436,93.436,0,0,A1,T,M,2,2452,2452,13.685,13.685,13.685,395,1800,2452,2452,2452,13.681,13.685,13.685,2452,13.681,0,395,1800,0,0,39.75,2110,13.681,0.8,-0.8,L,0,0
MC8000007457,45,2070,27266,0,0,28546,1280,0,0,395,2000,3441,93.448,93.443,93.448,0,0,A1,C,M,3,3441,3441,21.339,21.339,21.339,395,2000,3441,3441,3441,21.336,21.339,21.339,3441,21.336,0,395,2000,0,0,44.7,2130,21.335,0.9,-0.9,L,0,0
MC8000007456,45,2070,20632,0,0,21592,960,0,0,395,2000,2603,93.485,93.487,93.487,0,0,A1,C,M,2,2603,2603,16.143,16.143,16.143,395,2000,2603,2603,2603,16.138,16.143,16.143,2603,16.138,0,395,2000,0,0,44.7,2130,16.138,0.9,-0.9,L,0,0
MC8000007455,45,2070,26514,0,0,27734,1220,0,0,395,2000,3343,93.532,93.531,93.531,0,0,A1,C,M,2,3343,3343,20.732,20.732,20.732,395,2000,3343,3343,3343,20.729,20.732,20.732,3343,20.729,0,395,2000,0,0,44.7,2130,20.729,0.9,-0.9,L,0,0
MC8000007454,45,2070,26514,0,0,27734,1220,0,0,395,2000,3343,93.532,93.531,93.531,0,0,A1,C,M,2,3343,3343,20.732,20.732,20.732,395,2000,3343,3343,3343,20.729,20.732,20.732,3343,20.729,0,395,2000,0,0,44.7,2130,20.729,0.9,-0.9,L,0,0
MC8000007453,45,2070,26514,0,0,27734,1220,0,0,395,2000,3343,93.532,93.531,93.531,0,0,A1,C,M,2,3343,3343,20.732,20.732,20.732,395,2000,3343,3343,3343,20.729,20.732,20.732,3343,20.729,0,395,2000,0,0,44.7,2130,20.729,0.9,-0.9,L,0,0
MC8000007452,45,2580,20310,0,0,21270,960,0,0,395,2000,3174,94.048,94.05,94.05,0,0,A1,C,M,2,3174,3174,19.684,19.684,19.684,395,2000,3174,3174,3174,19.681,19.684,19.684,3174,19.681,0,395,2000,0,0,44.65,2640,19.682,1.1,-1.1,L,0,0
MC8000007451,45,2380,21571,0,0,22621,1050,0,0,395,2000,3124,93.638,93.639,93.639,0,0,A1,C,M,2,3124,3124,19.373,19.373,19.373,395,2000,3124,3124,3124,19.367,19.373,19.373,3124,19.367,0,395,2000,0,0,44.7,2440,19.368,0.9,-0.9,L,0,0
MC8000007450,45,2380,22594,0,0,23674,1080,0,0,395,2000,3269,93.716,93.715,93.715,0,0,A1,C,M,2,3269,3269,20.273,20.273,20.273,395,2000,3269,3269,3269,20.27,20.273,20.273,3269,20.27,0,395,2000,0,0,44.7,2440,20.269,0.9,-0.9,L,0,0
MC8000007449,45,2580,21470,0,0,22520,1050,0,0,395,2000,3361,93.901,93.905,93.901,0,0,A1,C,M,2,3361,3361,20.843,20.843,20.843,395,2000,3361,3361,3361,20.838,20.843,20.843,3361,20.838,0,395,2000,0,0,44.65,2640,20.838,1.1,-1.1,L,0,0
MC8000007448,45,2710,19855,0,0,20805,950,0,0,395,2000,3281,93.424,93.428,93.423,0,0,A1,C,M,2,3281,3281,20.347,20.347,20.347,395,2000,3281,3281,3281,20.345,20.347,20.347,3281,20.345,0,395,2000,0,0,44.65,2790,20.345,1.1,-1.1,L,0,0
MC8000007447,60,2190,20906,0,0,21846,940,0,0,395,2000,3715,93.613,93.618,93.614,0,0,A1,C,M,2,3715,3715,23.039,23.039,23.039,395,2000,3715,3715,3715,23.035,23.039,23.039,3715,23.035,0,395,2000,0,0,59.7,2250,23.036,0.9,-0.9,L,0,0
MC8000007446,60,2280,17946,0,0,18746,800,0,0,395,2000,3315,93.746,93.745,93.745,0,0,A1,C,M,2,3315,3315,20.558,20.558,20.558,395,2000,3315,3315,3315,20.558,20.558,20.558,3315,20.558,0,395,2000,0,0,59.7,2340,20.557,0.9,-0.9,L,0,0
MC8000007445,60,2480,14075,0,0,14725,650,0,0,395,2000,2827,93.797,93.798,93.798,0,0,A1,C,M,2,2827,2827,17.532,17.532,17.532,395,2000,2827,2827,2827,17.528,17.532,17.532,2827,17.528,0,395,2000,0,0,59.7,2540,17.528,0.9,-0.9,L,0,0
MC8000007444,60,2480,19074,0,0,19974,900,0,0,395,2000,3834,93.707,93.708,93.708,0,0,A1,C,M,2,3834,3834,23.777,23.777,23.777,395,2000,3834,3834,3834,23.776,23.777,23.777,3834,23.776,0,395,2000,0,0,59.7,2540,23.776,0.9,-0.9,L,0,0
MC8000007443,60,2480,11967,0,0,12507,540,0,0,395,1800,2668,93.892,93.894,93.894,0,0,A1,C,M,1,2668,2668,14.891,14.891,14.891,395,1800,2668,2668,2668,14.887,14.891,14.891,2668,14.887,0,395,1800,0,0,59.7,2540,14.888,0.9,-0.9,L,0,0
MC8000007442,60,2721,12458,0,0,13038,580,0,0,395,2000,2758,93.367,93.368,93.368,0,0,A1,C,M,1,2758,2758,17.104,17.104,17.104,395,2000,2758,2758,2758,17.1,17.104,17.104,2758,17.1,0,395,2000,0,0,59.65,2801,17.1,1.1,-1.1,L,0,0
MC8000007441,85,2250,10600,0,0,11100,500,0,1,395,2000,2746,93.455,93.452,93.452,0,0,A1,C,M,1,2746,2746,17.029,17.029,17.029,395,2000,2746,2746,2746,17.029,17.029,17.029,2746,17.029,0,395,2000,0,0,84.6,2310,17.028,1.1,-1.1,L,0,0
MC8000007437,40,2500,24000,0,0,25120,1120,0,1,395,2000,3236,93.889,93.89,93.89,0,0,A1,T,M,2,3236,3236,20.068,20.068,20.068,395,2000,3236,3236,3236,20.066,20.068,20.068,3236,20.066,0,395,2000,0,0,39.75,2560,20.066,0.8,-0.8,L,0,0
MC8000007436,40,2500,24000,0,0,25120,1120,0,1,395,2000,3236,93.889,93.89,93.89,0,0,A1,T,M,2,3236,3236,20.068,20.068,20.068,395,2000,3236,3236,3236,20.066,20.068,20.068,3236,20.066,0,395,2000,0,0,39.75,2560,20.066,0.8,-0.8,L,0,0
MC8000007435,40,2200,17800,0,0,18600,800,0,1,395,1800,2351,93.744,93.741,93.741,0,0,A1,T,M,2,2351,2351,13.122,13.122,13.122,395,1800,2351,2351,2351,13.117,13.122,13.122,2351,13.117,0,395,1800,0,0,39.75,2260,13.117,0.8,-0.8,L,0,0
MC8000007434,65,1820,15660,0,0,16360,700,0,1,395,1800,2795,93.24,93.242,93.242,0,0,A1,T,M,2,2795,2795,15.6,15.6,15.6,395,1800,2795,2795,2795,15.597,15.6,15.6,2795,15.597,0,395,1800,0,0,64.6,1880,15.597,1.1,-1.1,L,0,0
MC8000007433,65,1820,15660,0,0,16360,700,0,1,395,1800,2795,93.24,93.242,93.242,0,0,A1,T,M,2,2795,2795,15.6,15.6,15.6,395,1800,2795,2795,2795,15.597,15.6,15.6,2795,15.597,0,395,1800,0,0,64.6,1880,15.597,1.1,-1.1,L,0,0
MC8000007432,35,2500,20800,0,0,21740,940,0,0,395,1800,2721,94.106,94.105,94.105,0,0,A1,T,M,2,2721,2721,15.187,15.187,15.187,395,1800,2721,2721,2721,15.182,15.187,15.187,2721,15.182,0,395,1800,0,0,34.75,2560,15.182,0.8,-0.8,L,0,0
MC8000007416,130,2300,7890,0,0,8240,350,0,1,395,2000,3188,93.678,93.677,93.677,0,0,A1,T,M,1,3188,3188,19.77,19.77,19.77,395,2000,3188,3188,3188,19.769,19.77,19.77,3188,19.769,0,395,2000,0,0,129.5,2360,19.769,1.4,-1.4,L,0,0
MC8000007415,130,2300,7890,0,0,8240,350,0,1,395,2000,3188,93.678,93.677,93.677,0,0,A1,T,M,1,3188,3188,19.77,19.77,19.77,395,2000,3188,3188,3188,19.769,19.77,19.77,3188,19.769,0,395,2000,0,0,129.5,2360,19.769,1.4,-1.4,L,0,0
MC8000007414,130,2300,7890,0,0,8240,350,0,1,395,2000,3188,93.678,93.677,93.677,0,0,A1,T,M,1,3188,3188,19.77,19.77,19.77,395,2000,3188,3188,3188,19.769,19.77,19.77,3188,19.769,0,395,2000,0,0,129.5,2360,19.769,1.4,-1.4,L,0,0
MC8000007413,130,2300,7890,0,0,8240,350,0,1,395,2000,3188,93.678,93.677,93.677,0,0,A1,T,M,1,3188,3188,19.77,19.77,19.77,395,2000,3188,3188,3188,19.769,19.77,19.77,3188,19.769,0,395,2000,0,0,129.5,2360,19.769,1.4,-1.4,L,0,0
MC8000007411,30,2500,24000,0,0,25120,1120,0,1,395,2000,2422,94.086,94.087,94.087,0,0,A1,T,M,4,2422,2422,15.02,15.02,15.02,395,2000,2422,2422,2422,15.018,15.02,15.02,2422,15.018,0,395,2000,0,0,29.75,2560,15.018,0.8,-0.8,L,0,0
MC8000007410,40,2500,18000,0,0,18800,800,0,1,395,2000,2422,94.089,94.087,94.087,0,0,A1,T,M,3,2422,2422,15.02,15.02,15.02,395,2000,2422,2422,2422,15.018,15.02,15.02,2422,15.018,0,395,2000,0,0,39.75,2560,15.018,0.8,-0.8,L,0,0
MC8000007405,50,2500,18000,0,0,18800,800,0,1,395,2000,3028,94.065,94.067,94.067,0,0,A1,T,M,2,3028,3028,18.778,18.778,18.778,395,2000,3028,3028,3028,18.777,18.778,18.778,3028,18.777,0,395,2000,0,0,49.7,2560,18.777,0.9,-0.9,L,0,0
MC8000007404,50,2650,18000,0,0,18850,850,0,1,395,2000,3235,93.346,93.344,93.344,0,0,A1,T,M,2,3235,3235,20.062,20.062,20.062,395,2000,3235,3235,3235,20.057,20.062,20.062,3235,20.057,0,395,2000,0,0,49.65,2730,20.057,1.1,-1.1,L,0,0
MC8000007384,80,2590,9020,0,0,9470,450,0,1,395,2000,2528,93.618,93.619,93.619,0,0,A1,T,M,1,2528,2528,15.677,15.677,15.677,395,2000,2528,2528,2528,15.671,15.677,15.677,2528,15.671,0,395,2000,0,0,79.55,2650,15.671,1.3,-1.3,L,0,0
MC8000007383,80,2590,9020,0,0,9470,450,0,1,395,2000,2528,93.618,93.619,93.619,0,0,A1,T,M,1,2528,2528,15.677,15.677,15.677,395,2000,2528,2528,2528,15.671,15.677,15.677,2528,15.671,0,395,2000,0,0,79.55,2650,15.671,1.3,-1.3,L,0,0
MC8000007382,80,2200,11600,0,0,12130,530,0,0,395,2000,2763,93.56,93.561,93.561,0,0,A1,T,M,1,2763,2763,17.135,17.135,17.135,395,2000,2763,2763,2763,17.13,17.135,17.135,2763,17.13,0,395,2000,0,0,79.6,2260,17.13,1.1,-1.1,L,0,0
MC8000007379,210,2330,5050,0,0,5300,250,0,1,395,2000,3358,93.157,93.156,93.156,0,0,A1,T,M,1,3358,3358,20.825,20.825,20.825,395,2000,3358,3358,3358,20.822,20.825,20.825,3358,20.822,0,395,2000,0,0,209.4,2390,20.822,1.8,-1.8,L,0,0
MC8000007378,160,2220,4220,0,0,4420,200,0,1,395,2000,2034,93.313,93.315,93.315,0,0,A1,J,M,1,2034,2034,12.614,12.614,12.614,395,2000,2034,2034,2034,12.61,12.614,12.614,2034,12.61,0,395,2000,0,0,159.4,2280,12.61,1.6,-1.6,L,0,0
MC8000007377,160,2000,8440,0,0,8790,350,0,1,395,2000,3654,93.572,93.574,93.574,0,0,A1,T,M,2,3654,3654,22.66,22.66,22.66,395,2000,3654,3654,3654,22.657,22.66,22.66,3654,22.657,0,395,2000,0,0,159.4,2060,22.658,1.6,-1.6,L,0,0
MC8000007376,160,2000,8440,0,0,8790,350,0,1,395,2000,3654,93.572,93.574,93.574,0,0,A1,T,M,2,3654,3654,22.66,22.66,22.66,395,2000,3654,3654,3654,22.657,22.66,22.66,3654,22.657,0,395,2000,0,0,159.4,2060,22.658,1.6,-1.6,L,0,0
MC8000007375,160,2000,8440,0,0,8790,350,0,1,395,2000,3654,93.572,93.574,93.574,0,0,A1,T,M,2,3654,3654,22.66,22.66,22.66,395,2000,3654,3654,3654,22.657,22.66,22.66,3654,22.657,0,395,2000,0,0,159.4,2060,22.658,1.6,-1.6,L,0,0
MC8000007374,190,2080,6000,0,0,6250,250,0,1,395,2000,3207,93.604,93.604,93.604,0,0,A1,T,M,1,3207,3207,19.888,19.888,19.888,395,2000,3207,3207,3207,19.886,19.888,19.888,3207,19.886,0,395,2000,0,0,189.4,2140,19.886,1.6,-1.6,L,0,0
MC8000007373,250,2280,4180,0,0,4380,200,0,1,395,2000,3236,93.21,93.212,93.212,0,0,A1,T,M,1,3236,3236,20.068,20.068,20.068,395,2000,3236,3236,3236,20.065,20.068,20.068,3236,20.065,0,395,2000,0,0,249.4,2340,20.066,1.8,-1.8,L,0,0
MC8000007372,280,2180,4037,0,0,4237,200,0,1,395,2000,3356,92.96,92.96,92.96,0,0,A1,T,M,1,3356,3356,20.812,20.812,20.812,395,2000,3356,3356,3356,20.809,20.812,20.812,3356,20.809,0,395,2000,0,0,279.3,2240,20.809,2,-2,L,0,0
MC8000007370,140,2000,8440,0,0,8790,350,0,1,395,2000,3198,93.556,93.555,93.555,0,0,A1,T,M,2,3198,3198,19.832,19.832,19.832,395,2000,3198,3198,3198,19.829,19.832,19.832,3198,19.829,0,395,2000,0,0,139.5,2060,19.829,1.4,-1.4,L,0,0
MC8000007349,62,2400,20880,0,0,21820,940,0,0,395,2200,3805,93.964,93.963,93.963,0,0,A1,C,M,2,3805,3805,25.956,25.956,25.956,395,2200,3805,3805,3805,25.957,25.956,25.956,3805,25.957,0,395,2200,0,0,61.6,2460,25.956,1.1,-1.1,L,0,0
MC8000007348,62,2400,20880,0,0,21820,940,0,0,395,2200,3805,93.964,93.963,93.963,0,0,A1,C,M,2,3805,3805,25.956,25.956,25.956,395,2200,3805,3805,3805,25.957,25.956,25.956,3805,25.957,0,395,2200,0,0,61.6,2460,25.956,1.1,-1.1,L,0,0
MC8000007347,70,2400,18494,0,0,19394,900,0,0,395,2200,3822,93.568,93.567,93.567,0,0,A1,C,M,2,3822,3822,26.072,26.072,26.072,395,2200,3822,3822,3822,26.067,26.072,26.072,3822,26.067,0,395,2200,0,0,69.6,2460,26.066,1.1,-1.1,L,0,0
MC8000007346,70,2400,18494,0,0,19394,900,0,0,395,2200,3822,93.568,93.567,93.567,0,0,A1,C,M,2,3822,3822,26.072,26.072,26.072,395,2200,3822,3822,3822,26.067,26.072,26.072,3822,26.067,0,395,2200,0,0,69.6,2460,26.066,1.1,-1.1,L,0,0
MC8000007345,70,2400,18494,0,0,19394,900,0,0,395,2200,3822,93.568,93.567,93.567,0,0,A1,C,M,2,3822,3822,26.072,26.072,26.072,395,2200,3822,3822,3822,26.067,26.072,26.072,3822,26.067,0,395,2200,0,0,69.6,2460,26.066,1.1,-1.1,L,0,0
MC8000007344,70,2400,18494,0,0,19394,900,0,0,395,2200,3822,93.568,93.567,93.567,0,0,A1,C,M,2,3822,3822,26.072,26.072,26.072,395,2200,3822,3822,3822,26.067,26.072,26.072,3822,26.067,0,395,2200,0,0,69.6,2460,26.066,1.1,-1.1,L,0,0
MC8000007343,70,2400,18494,0,0,19394,900,0,0,395,2200,3822,93.568,93.567,93.567,0,0,A1,C,M,2,3822,3822,26.072,26.072,26.072,395,2200,3822,3822,3822,26.067,26.072,26.072,3822,26.067,0,395,2200,0,0,69.6,2460,26.066,1.1,-1.1,L,0,0
MC8000007342,70,2400,18494,0,0,19394,900,0,0,395,2200,3822,93.568,93.567,93.567,0,0,A1,C,M,2,3822,3822,26.072,26.072,26.072,395,2200,3822,3822,3822,26.067,26.072,26.072,3822,26.067,0,395,2200,0,0,69.6,2460,26.066,1.1,-1.1,L,0,0
MC8000007296,50,2200,23058,0,0,24158,1100,0,0,395,1800,3817,93.474,93.474,93.474,0,0,A1,C,M,2,3817,3817,21.304,21.304,21.304,395,1800,3817,3817,3817,21.301,21.304,21.304,3817,21.301,0,395,1800,0,0,49.7,2260,21.301,0.9,-0.9,L,0,0
MC8000007295,55,2200,21350,0,0,22400,1050,0,0,395,1800,3895,93.291,93.293,93.293,0,0,A1,C,M,2,3895,3895,21.739,21.739,21.739,395,1800,3895,3895,3895,21.737,21.739,21.739,3895,21.737,0,395,1800,0,0,54.7,2260,21.738,0.9,-0.9,L,0,0
MC8000007294,55,2200,21350,0,0,22400,1050,0,0,395,1800,3895,93.291,93.293,93.293,0,0,A1,C,M,2,3895,3895,21.739,21.739,21.739,395,1800,3895,3895,3895,21.737,21.739,21.739,3895,21.737,0,395,1800,0,0,54.7,2260,21.738,0.9,-0.9,L,0,0
MC8000007293,55,2200,21350,0,0,22400,1050,0,0,395,1800,3895,93.291,93.293,93.293,0,0,A1,C,M,2,3895,3895,21.739,21.739,21.739,395,1800,3895,3895,3895,21.737,21.739,21.739,3895,21.737,0,395,1800,0,0,54.7,2260,21.738,0.9,-0.9,L,0,0
MC8000007292,55,2200,21350,0,0,22400,1050,0,0,395,1800,3895,93.291,93.293,93.293,0,0,A1,C,M,2,3895,3895,21.739,21.739,21.739,395,1800,3895,3895,3895,21.737,21.739,21.739,3895,21.737,0,395,1800,0,0,54.7,2260,21.738,0.9,-0.9,L,0,0
MC8000007291,55,2200,21350,0,0,22400,1050,0,0,395,1800,3895,93.291,93.293,93.293,0,0,A1,C,M,2,3895,3895,21.739,21.739,21.739,395,1800,3895,3895,3895,21.737,21.739,21.739,3895,21.737,0,395,1800,0,0,54.7,2260,21.738,0.9,-0.9,L,0,0
MC8000007290,55,2200,21350,0,0,22400,1050,0,0,395,1800,3895,93.291,93.293,93.293,0,0,A1,C,M,2,3895,3895,21.739,21.739,21.739,395,1800,3895,3895,3895,21.737,21.739,21.739,3895,21.737,0,395,1800,0,0,54.7,2260,21.738,0.9,-0.9,L,0,0
MC8000007289,55,2200,21350,0,0,22400,1050,0,0,395,1800,3895,93.291,93.293,93.293,0,0,A1,C,M,2,3895,3895,21.739,21.739,21.739,395,1800,3895,3895,3895,21.737,21.739,21.739,3895,21.737,0,395,1800,0,0,54.7,2260,21.738,0.9,-0.9,L,0,0
MC8000007288,55,2200,21350,0,0,22400,1050,0,0,395,1800,3895,93.291,93.293,93.293,0,0,A1,C,M,2,3895,3895,21.739,21.739,21.739,395,1800,3895,3895,3895,21.737,21.739,21.739,3895,21.737,0,395,1800,0,0,54.7,2260,21.738,0.9,-0.9,L,0,0
MC8000007287,55,2200,21350,0,0,22400,1050,0,0,395,1800,3895,93.291,93.293,93.293,0,0,A1,C,M,2,3895,3895,21.739,21.739,21.739,395,1800,3895,3895,3895,21.737,21.739,21.739,3895,21.737,0,395,1800,0,0,54.7,2260,21.738,0.9,-0.9,L,0,0
MC8000007286,55,2200,21350,0,0,22400,1050,0,0,395,1800,3895,93.291,93.293,93.293,0,0,A1,C,M,2,3895,3895,21.739,21.739,21.739,395,1800,3895,3895,3895,21.737,21.739,21.739,3895,21.737,0,395,1800,0,0,54.7,2260,21.738,0.9,-0.9,L,0,0
MC8000007285,55,2200,21350,0,0,22400,1050,0,0,395,1800,3895,93.291,93.293,93.293,0,0,A1,C,M,2,3895,3895,21.739,21.739,21.739,395,1800,3895,3895,3895,21.737,21.739,21.739,3895,21.737,0,395,1800,0,0,54.7,2260,21.738,0.9,-0.9,L,0,0
MC8000007284,55,2200,21350,0,0,22400,1050,0,0,395,1800,3895,93.291,93.293,93.293,0,0,A1,C,M,2,3895,3895,21.739,21.739,21.739,395,1800,3895,3895,3895,21.737,21.739,21.739,3895,21.737,0,395,1800,0,0,54.7,2260,21.738,0.9,-0.9,L,0,0
MC8000007283,45,2200,22366,0,0,23446,1080,0,0,395,1800,3332,93.484,93.482,93.482,0,0,A1,C,M,2,3332,3332,18.597,18.597,18.597,395,1800,3332,3332,3332,18.594,18.597,18.597,3332,18.594,0,395,1800,0,0,44.7,2260,18.593,0.9,-0.9,L,0,0
MC8000007282,45,2200,22366,0,0,23446,1080,0,0,395,1800,3332,93.484,93.482,93.482,0,0,A1,C,M,2,3332,3332,18.597,18.597,18.597,395,1800,3332,3332,3332,18.594,18.597,18.597,3332,18.594,0,395,1800,0,0,44.7,2260,18.593,0.9,-0.9,L,0,0
MC8000007281,45,2200,22366,0,0,23446,1080,0,0,395,1800,3332,93.484,93.482,93.482,0,0,A1,C,M,2,3332,3332,18.597,18.597,18.597,395,1800,3332,3332,3332,18.594,18.597,18.597,3332,18.594,0,395,1800,0,0,44.7,2260,18.593,0.9,-0.9,L,0,0
MC8000007280,45,2200,22366,0,0,23446,1080,0,0,395,1800,3332,93.484,93.482,93.482,0,0,A1,C,M,2,3332,3332,18.597,18.597,18.597,395,1800,3332,3332,3332,18.594,18.597,18.597,3332,18.594,0,395,1800,0,0,44.7,2260,18.593,0.9,-0.9,L,0,0
MC8000007279,45,2200,22366,0,0,23446,1080,0,0,395,1800,3332,93.484,93.482,93.482,0,0,A1,C,M,2,3332,3332,18.597,18.597,18.597,395,1800,3332,3332,3332,18.594,18.597,18.597,3332,18.594,0,395,1800,0,0,44.7,2260,18.593,0.9,-0.9,L,0,0
MC8000007254,55,2500,20600,0,0,21540,940,0,0,395,2000,3819,93.907,93.906,93.906,0,0,A1,C,M,2,3819,3819,23.684,23.684,23.684,395,2000,3819,3819,3819,23.678,23.684,23.684,3819,23.678,0,395,2000,0,0,54.7,2560,23.678,0.9,-0.9,L,0,0
MC8000007253,55,2000,22486,0,0,23566,1080,0,0,395,1800,3735,93.146,93.145,93.145,0,0,A1,C,M,2,3735,3735,20.846,20.846,20.846,395,1800,3735,3735,3735,20.846,20.846,20.846,3735,20.846,0,395,1800,0,0,54.7,2060,20.845,0.9,-0.9,L,0,0
MC8000007252,55,2000,22486,0,0,23566,1080,0,0,395,1800,3735,93.146,93.145,93.145,0,0,A1,C,M,2,3735,3735,20.846,20.846,20.846,395,1800,3735,3735,3735,20.846,20.846,20.846,3735,20.846,0,395,1800,0,0,54.7,2060,20.845,0.9,-0.9,L,0,0
MC8000007251,55,2000,22486,0,0,23566,1080,0,0,395,1800,3735,93.146,93.145,93.145,0,0,A1,C,M,2,3735,3735,20.846,20.846,20.846,395,1800,3735,3735,3735,20.846,20.846,20.846,3735,20.846,0,395,1800,0,0,54.7,2060,20.845,0.9,-0.9,L,0,0
MC8000007250,55,2000,22486,0,0,23566,1080,0,0,395,1800,3735,93.146,93.145,93.145,0,0,A1,C,M,2,3735,3735,20.846,20.846,20.846,395,1800,3735,3735,3735,20.846,20.846,20.846,3735,20.846,0,395,1800,0,0,54.7,2060,20.845,0.9,-0.9,L,0,0
MC8000007249,55,2000,22486,0,0,23566,1080,0,0,395,1800,3735,93.146,93.145,93.145,0,0,A1,C,M,2,3735,3735,20.846,20.846,20.846,395,1800,3735,3735,3735,20.846,20.846,20.846,3735,20.846,0,395,1800,0,0,54.7,2060,20.845,0.9,-0.9,L,0,0
MC8000007154,70,2200,11503,0,0,12033,530,0,0,395,1800,2663,93.592,93.593,93.593,0,0,A1,C,M,1,2663,2663,14.863,14.863,14.863,395,1800,2663,2663,2663,14.858,14.863,14.863,2663,14.858,0,395,1800,0,0,69.6,2260,14.858,1.1,-1.1,L,0,0
MC8000007153,70,2200,11503,0,0,12033,530,0,0,395,1800,2663,93.592,93.593,93.593,0,0,A1,C,M,1,2663,2663,14.863,14.863,14.863,395,1800,2663,2663,2663,14.858,14.863,14.863,2663,14.858,0,395,1800,0,0,69.6,2260,14.858,1.1,-1.1,L,0,0
MC8000007152,70,2200,11503,0,0,12033,530,0,0,395,1800,2663,93.592,93.593,93.593,0,0,A1,C,M,1,2663,2663,14.863,14.863,14.863,395,1800,2663,2663,2663,14.858,14.863,14.863,2663,14.858,0,395,1800,0,0,69.6,2260,14.858,1.1,-1.1,L,0,0
MC8000007151,70,2200,11503,0,0,12033,530,0,0,395,1800,2663,93.592,93.593,93.593,0,0,A1,C,M,1,2663,2663,14.863,14.863,14.863,395,1800,2663,2663,2663,14.858,14.863,14.863,2663,14.858,0,395,1800,0,0,69.6,2260,14.858,1.1,-1.1,L,0,0
MC8000007150,70,2200,11503,0,0,12033,530,0,0,395,1800,2663,93.592,93.593,93.593,0,0,A1,C,M,1,2663,2663,14.863,14.863,14.863,395,1800,2663,2663,2663,14.858,14.863,14.863,2663,14.858,0,395,1800,0,0,69.6,2260,14.858,1.1,-1.1,L,0,0
MC8000007149,70,2200,11503,0,0,12033,530,0,0,395,1800,2663,93.592,93.593,93.593,0,0,A1,C,M,1,2663,2663,14.863,14.863,14.863,395,1800,2663,2663,2663,14.858,14.863,14.863,2663,14.858,0,395,1800,0,0,69.6,2260,14.858,1.1,-1.1,L,0,0
MC8000007148,70,2200,11503,0,0,12033,530,0,0,395,1800,2663,93.592,93.593,93.593,0,0,A1,C,M,1,2663,2663,14.863,14.863,14.863,395,1800,2663,2663,2663,14.858,14.863,14.863,2663,14.858,0,395,1800,0,0,69.6,2260,14.858,1.1,-1.1,L,0,0
MC8000007147,70,2200,17894,0,0,18694,800,0,0,395,2000,3723,93.715,93.714,93.714,0,0,A1,C,M,2,3723,3723,23.088,23.088,23.088,395,2000,3723,3723,3723,23.083,23.088,23.088,3723,23.083,0,395,2000,0,0,69.6,2260,23.083,1.1,-1.1,L,0,0
