,roll_thick,roll_width,corect_length,tcrop,hcrop,roll_length,len_crop,,,,,,,,,,,,,,i_length_slot,,,,,,,,,,,,,,,,,,,,,,,,,,,d_cut_width_i,
MC7000000619,140,2200,8271,0,0,8591,320,0,0,395,1800,3810,94.055,94.055,94.055,0,0,A1,C,M,1,3810,3810,21.265,21.265,21.265,395,1800,3810,3810,3810,21.262,21.265,21.265,3810,21.262,0,395,1800,0,0,139.5,2260,21.262,1.4,-1.4,L,0,0
MC7000000618,140,2200,8271,0,0,8591,320,0,0,395,1800,3810,94.055,94.055,94.055,0,0,A1,C,M,1,3810,3810,21.265,21.265,21.265,395,1800,3810,3810,3810,21.262,21.265,21.265,3810,21.262,0,395,1800,0,0,139.5,2260,21.262,1.4,-1.4,L,0,0
MC8000003106,110,3000,8200,0,0,8520,320,0,0,395,2000,3636,94.215,94.216,94.216,0,0,A1,C,M,1,3636,3636,22.549,22.549,22.549,395,2000,3636,3636,3636,22.546,22.549,22.549,3636,22.546,0,395,2000,0,0,109.45,3080,22.546,1.6,-1.6,L,0,0
MC8000000231,110,3000,8200,0,0,8520,320,0,0,395,2000,3660,93.608,93.606,93.606,0,0,A1,C,M,1,3660,3660,22.697,22.697,22.697,395,2000,3660,3660,3660,22.693,22.697,22.697,3660,22.693,0,395,2000,0,0,109.45,3100,22.693,1.6,-1.6,L,0,0
MC8000002747,120,2600,8200,0,0,8520,320,0,0,395,2000,3427,94.506,94.504,94.504,0,0,A1,C,M,1,3427,3427,21.253,21.253,21.253,395,2000,3427,3427,3427,21.251,21.253,21.253,3427,21.251,0,395,2000,0,0,119.45,2660,21.251,1.6,-1.6,L,0,0
MC8000003055,140,2200,8200,0,0,8520,320,0,0,395,2000,3401,94.025,94.024,94.024,0,0,A1,C,M,1,3401,3401,21.091,21.091,21.091,395,2000,3401,3401,3401,21.086,21.091,21.091,3401,21.086,0,395,2000,0,0,139.5,2260,21.086,1.4,-1.4,L,0,0
MC8000003054,140,2200,8200,0,0,8520,320,0,0,395,2000,3401,94.025,94.024,94.024,0,0,A1,C,M,1,3401,3401,21.091,21.091,21.091,395,2000,3401,3401,3401,21.086,21.091,21.091,3401,21.086,0,395,2000,0,0,139.5,2260,21.086,1.4,-1.4,L,0,0
MC8000002197,130,2200,8200,0,0,8520,320,0,0,395,2000,3157,94.051,94.053,94.053,0,0,A1,C,M,1,3157,3157,19.578,19.578,19.578,395,2000,3157,3157,3157,19.574,19.578,19.578,3157,19.574,0,395,2000,0,0,129.5,2260,19.574,1.4,-1.4,L,0,0
MC8000000233,110,2200,8200,0,0,8520,320,0,0,395,2000,2669,94.117,94.116,94.116,0,0,A1,C,M,1,2669,2669,16.552,16.552,16.552,395,2000,2669,2669,2669,16.552,16.552,16.552,2669,16.552,0,395,2000,0,0,109.5,2260,16.551,1.4,-1.4,L,0,0
MC8000000232,110,2200,8200,0,0,8520,320,0,0,395,2000,2669,94.117,94.116,94.116,0,0,A1,C,M,1,2669,2669,16.552,16.552,16.552,395,2000,2669,2669,2669,16.552,16.552,16.552,2669,16.552,0,395,2000,0,0,109.5,2260,16.551,1.4,-1.4,L,0,0
MC8000000229,120,2200,8200,0,0,8520,320,0,0,395,2000,2913,94.081,94.082,94.082,0,0,A1,C,M,1,2913,2913,18.065,18.065,18.065,395,2000,2913,2913,2913,18.063,18.065,18.065,2913,18.063,0,395,2000,0,0,119.5,2260,18.063,1.4,-1.4,L,0,0
MC8000000228,120,2200,8200,0,0,8520,320,0,0,395,2000,2913,94.081,94.082,94.082,0,0,A1,C,M,1,2913,2913,18.065,18.065,18.065,395,2000,2913,2913,2913,18.063,18.065,18.065,2913,18.063,0,395,2000,0,0,119.5,2260,18.063,1.4,-1.4,L,0,0
MC8000000227,120,2200,8200,0,0,8520,320,0,0,395,2000,2913,94.081,94.082,94.082,0,0,A1,C,M,1,2913,2913,18.065,18.065,18.065,395,2000,2913,2913,2913,18.063,18.065,18.065,2913,18.063,0,395,2000,0,0,119.5,2260,18.063,1.4,-1.4,L,0,0
MC8000000019,130,2200,8200,0,0,8520,320,0,0,395,1800,3508,94.051,94.053,94.053,0,0,A1,C,M,1,3508,3508,19.579,19.579,19.579,395,1800,3508,3508,3508,19.574,19.579,19.579,3508,19.574,0,395,1800,0,0,129.5,2260,19.574,1.4,-1.4,L,0,0
MC8000000018,130,2200,8200,0,0,8520,320,0,0,395,1800,3508,94.051,94.053,94.053,0,0,A1,C,M,1,3508,3508,19.579,19.579,19.579,395,1800,3508,3508,3508,19.574,19.579,19.579,3508,19.574,0,395,1800,0,0,129.5,2260,19.574,1.4,-1.4,L,0,0
MC8000004833,100,2000,8150,0,0,8470,320,1,1,395,2000,3950,93.795,47.012,52.237,0,0,A1,C,M,1,3950,3950,24.496,24.496,24.496,395,2000,3950,3950,3950,24.496,24.496,24.496,2200,13.643,3950,395,2000,0,0,99.6,2060,13.642,1.1,-1.1,L,0,0
MC8000000214,120,2600,8143,0,0,8463,320,0,0,395,2000,3404,94.482,94.481,94.481,0,0,A1,C,M,1,3404,3404,21.11,21.11,21.11,395,2000,3404,3404,3404,21.109,21.11,21.11,3404,21.109,0,395,2000,0,0,119.45,2660,21.109,1.6,-1.6,L,0,0
MC8000000213,120,2600,8143,0,0,8463,320,0,0,395,2000,3404,94.482,94.481,94.481,0,0,A1,C,M,1,3404,3404,21.11,21.11,21.11,395,2000,3404,3404,3404,21.109,21.11,21.11,3404,21.109,0,395,2000,0,0,119.45,2660,21.109,1.6,-1.6,L,0,0
MC8000000212,120,2600,8143,0,0,8463,320,0,0,395,2000,3404,94.482,94.481,94.481,0,0,A1,C,M,1,3404,3404,21.11,21.11,21.11,395,2000,3404,3404,3404,21.109,21.11,21.11,3404,21.109,0,395,2000,0,0,119.45,2660,21.109,1.6,-1.6,L,0,0
MC8000003956,160,2200,8102,0,0,8422,320,0,0,395,2000,3880,93.065,93.066,93.066,0,0,A1,T,M,1,3880,3880,24.062,24.062,24.062,395,2000,3880,3880,3880,24.055,24.062,24.062,3880,24.055,0,395,2000,0,0,161,2260,24.056,3.2,0,L,0,0
MC8000000204,130,2600,8100,0,0,8420,320,0,0,395,2000,3671,94.429,94.429,94.429,0,0,A1,C,M,1,3671,3671,22.766,22.766,22.766,395,2000,3671,3671,3671,22.76,22.766,22.766,3671,22.76,0,395,2000,0,0,129.45,2660,22.76,1.6,-1.6,L,0,0
MC8000000203,130,2600,8100,0,0,8420,320,0,0,395,2000,3671,94.429,94.429,94.429,0,0,A1,C,M,1,3671,3671,22.766,22.766,22.766,395,2000,3671,3671,3671,22.76,22.766,22.766,3671,22.76,0,395,2000,0,0,129.45,2660,22.76,1.6,-1.6,L,0,0
MC8000000202,130,2600,8100,0,0,8420,320,0,0,395,2000,3671,94.429,94.429,94.429,0,0,A1,C,M,1,3671,3671,22.766,22.766,22.766,395,2000,3671,3671,3671,22.76,22.766,22.766,3671,22.76,0,395,2000,0,0,129.45,2660,22.76,1.6,-1.6,L,0,0
MC8000000201,130,2600,8100,0,0,8420,320,0,0,395,2000,3671,94.429,94.429,94.429,0,0,A1,C,M,1,3671,3671,22.766,22.766,22.766,395,2000,3671,3671,3671,22.76,22.766,22.766,3671,22.76,0,395,2000,0,0,129.45,2660,22.76,1.6,-1.6,L,0,0
MC8000002802,160,2200,8100,0,0,8420,320,0,0,395,2000,3840,93.998,93.999,93.999,0,0,A1,C,M,1,3840,3840,23.814,23.814,23.814,395,2000,3840,3840,3840,23.811,23.814,23.814,3840,23.811,0,395,2000,0,0,159.4,2260,23.811,1.6,-1.6,L,0,0
MC8000002801,160,2200,8100,0,0,8420,320,0,0,395,2000,3840,93.998,93.999,93.999,0,0,A1,C,M,1,3840,3840,23.814,23.814,23.814,395,2000,3840,3840,3840,23.811,23.814,23.814,3840,23.811,0,395,2000,0,0,159.4,2260,23.811,1.6,-1.6,L,0,0
MC8000002814,140,2200,8052,0,0,8372,320,0,0,395,2000,3342,93.96,93.962,93.962,0,0,A1,C,M,1,3342,3342,20.725,20.725,20.725,395,2000,3342,3342,3342,20.719,20.725,20.725,3342,20.719,0,395,2000,0,0,139.5,2260,20.72,1.4,-1.4,L,0,0
MC8000002813,140,2200,8052,0,0,8372,320,0,0,395,2000,3342,93.96,93.962,93.962,0,0,A1,C,M,1,3342,3342,20.725,20.725,20.725,395,2000,3342,3342,3342,20.719,20.725,20.725,3342,20.719,0,395,2000,0,0,139.5,2260,20.72,1.4,-1.4,L,0,0
MC8000002812,140,2200,8052,0,0,8372,320,0,0,395,2000,3342,93.96,93.962,93.962,0,0,A1,C,M,1,3342,3342,20.725,20.725,20.725,395,2000,3342,3342,3342,20.719,20.725,20.725,3342,20.719,0,395,2000,0,0,139.5,2260,20.72,1.4,-1.4,L,0,0
MC8000002811,140,2200,8052,0,0,8372,320,0,0,395,2000,3342,93.96,93.962,93.962,0,0,A1,C,M,1,3342,3342,20.725,20.725,20.725,395,2000,3342,3342,3342,20.719,20.725,20.725,3342,20.719,0,395,2000,0,0,139.5,2260,20.72,1.4,-1.4,L,0,0
MC8000002810,140,2200,8052,0,0,8372,320,0,0,395,2000,3342,93.96,93.962,93.962,0,0,A1,C,M,1,3342,3342,20.725,20.725,20.725,395,2000,3342,3342,3342,20.719,20.725,20.725,3342,20.719,0,395,2000,0,0,139.5,2260,20.72,1.4,-1.4,L,0,0
MC8000000211,120,3000,8000,0,0,8270,270,0,0,395,2000,3877,94.046,94.047,94.047,0,0,A1,C,M,1,3877,3877,24.043,24.043,24.043,395,2000,3877,3877,3877,24.039,24.043,24.043,3877,24.039,0,395,2000,0,0,119.45,3100,24.039,1.6,-1.6,L,0,0
MC8000000210,120,3000,8000,0,0,8270,270,0,0,395,2000,3877,94.046,94.047,94.047,0,0,A1,C,M,1,3877,3877,24.043,24.043,24.043,395,2000,3877,3877,3877,24.039,24.043,24.043,3877,24.039,0,395,2000,0,0,119.45,3100,24.039,1.6,-1.6,L,0,0
MC8000000209,120,3000,8000,0,0,8270,270,0,0,395,2000,3877,94.046,94.047,94.047,0,0,A1,C,M,1,3877,3877,24.043,24.043,24.043,395,2000,3877,3877,3877,24.039,24.043,24.043,3877,24.039,0,395,2000,0,0,119.45,3100,24.039,1.6,-1.6,L,0,0
MC8000002169,75,2700,8000,0,0,8270,270,1,1,395,2000,2230,94.519,91.959,91.959,0,0,A1,J,M,1,2230,2230,13.829,13.829,13.829,395,2000,2230,2230,2230,13.829,13.829,13.829,2170,13.454,2230,395,2000,0,0,74.55,2780,13.455,1.3,-1.3,L,0,0
MC8000003992,100,2600,8000,0,0,8270,270,0,0,395,2000,2773,94.981,94.98,94.98,0,0,A1,C,M,1,2773,2773,17.197,17.197,17.197,395,2000,2773,2773,2773,17.191,17.197,17.197,2773,17.191,0,395,2000,0,0,99.55,2660,17.191,1.3,-1.3,L,0,0
MC8000003991,100,2600,8000,0,0,8270,270,0,0,395,2000,2773,94.981,94.98,94.98,0,0,A1,C,M,1,2773,2773,17.197,17.197,17.197,395,2000,2773,2773,2773,17.191,17.197,17.197,2773,17.191,0,395,2000,0,0,99.55,2660,17.191,1.3,-1.3,L,0,0
MC8000003990,100,2600,8000,0,0,8270,270,0,0,395,2000,2773,94.981,94.98,94.98,0,0,A1,C,M,1,2773,2773,17.197,17.197,17.197,395,2000,2773,2773,2773,17.191,17.197,17.197,2773,17.191,0,395,2000,0,0,99.55,2660,17.191,1.3,-1.3,L,0,0
MC8000008080,60,2530,8000,0,0,8400,400,1,1,395,2000,3900,93.578,39.415,39.415,0,0,A1,T,M,1,3900,3900,24.186,24.186,24.186,395,2000,3900,3900,3900,24.186,24.186,24.186,1643,10.187,3900,395,2000,0,0,59.65,2590,10.187,1.1,-1.1,L,0,0
MC8000001496,70,2420,8000,0,0,8270,270,1,1,247,1800,3270,94.937,93.209,93.209,0,0,A1,C,M,1,3270,3270,11.413,11.413,11.413,247,1800,3270,3270,3270,11.413,11.413,11.413,3211,11.205,3270,247,1800,0,0,69.6,2480,11.206,1.1,-1.1,L,0,0
MC8000001497,70,2420,8000,0,0,8270,270,1,1,247,1800,3270,94.937,93.209,93.209,0,0,A1,C,M,1,3270,3270,11.413,11.413,11.413,247,1800,3270,3270,3270,11.413,11.413,11.413,3211,11.205,3270,247,1800,0,0,69.6,2480,11.206,1.1,-1.1,L,0,0
MC8000001498,70,2420,8000,0,0,8270,270,1,1,247,1800,3270,94.937,93.209,93.209,0,0,A1,C,M,1,3270,3270,11.413,11.413,11.413,247,1800,3270,3270,3270,11.413,11.413,11.413,3211,11.205,3270,247,1800,0,0,69.6,2480,11.206,1.1,-1.1,L,0,0
MC8000001475,80,2200,8000,0,0,8270,270,0,0,247,1800,3347,94.64,94.64,94.64,0,0,A1,C,M,1,3347,3347,11.681,11.681,11.681,247,1800,3347,3347,3347,11.679,11.681,11.681,3347,11.679,0,247,1800,0,0,79.6,2260,11.679,1.1,-1.1,L,0,0
MC8000001474,80,2200,8000,0,0,8270,270,0,0,247,1800,3347,94.64,94.64,94.64,0,0,A1,C,M,1,3347,3347,11.681,11.681,11.681,247,1800,3347,3347,3347,11.679,11.681,11.681,3347,11.679,0,247,1800,0,0,79.6,2260,11.679,1.1,-1.1,L,0,0
MC8000002729,40,2200,8000,0,0,8270,270,1,1,395,2000,2400,94.759,37.127,37.127,0,0,A1,C,M,1,2400,2400,14.884,14.884,14.884,395,2000,2400,2400,2400,14.884,14.884,14.884,941,5.832,2400,395,2000,0,0,39.75,2260,5.832,0.8,-0.8,L,0,0
MC8000002730,50,2200,8000,0,0,8270,270,1,1,395,2000,2600,94.735,42.843,42.843,0,0,A1,C,M,1,2600,2600,16.124,16.124,16.124,395,2000,2600,2600,2600,16.124,16.124,16.124,1176,7.292,2600,395,2000,0,0,49.7,2260,7.292,0.9,-0.9,L,0,0
MC8000001493,70,2120,8000,0,0,8270,270,1,1,247,1800,2880,94.613,92.718,92.718,0,0,A1,C,M,1,2880,2880,10.052,10.052,10.052,247,1800,2880,2880,2880,10.052,10.052,10.052,2823,9.851,2880,247,1800,0,0,69.6,2180,9.85,1.1,-1.1,L,0,0
MC8000002165,120,2000,8000,0,0,8270,270,1,1,395,2000,2620,94.311,92.762,92.762,0,0,A1,C,M,1,2620,2620,16.248,16.248,16.248,395,2000,2620,2620,2620,16.248,16.248,16.248,2577,15.981,2620,395,2000,0,0,119.5,2060,15.981,1.4,-1.4,L,0,0
MC8000002166,120,2000,8000,0,0,8270,270,1,1,395,2000,2620,94.311,92.762,92.762,0,0,A1,C,M,1,2620,2620,16.248,16.248,16.248,395,2000,2620,2620,2620,16.248,16.248,16.248,2577,15.981,2620,395,2000,0,0,119.5,2060,15.981,1.4,-1.4,L,0,0
MC8000002234,110,2350,7850,0,0,8120,270,1,1,395,2000,2750,94.698,93.403,93.403,0,0,A1,C,M,1,2750,2750,17.054,17.054,17.054,395,2000,2750,2750,2750,17.054,17.054,17.054,2713,16.821,2750,395,2000,0,0,109.5,2410,16.821,1.4,-1.4,L,0,0
MC8000002235,110,2350,7850,0,0,8120,270,1,1,395,2000,2750,94.698,93.403,93.403,0,0,A1,C,M,1,2750,2750,17.054,17.054,17.054,395,2000,2750,2750,2750,17.054,17.054,17.054,2713,16.821,2750,395,2000,0,0,109.5,2410,16.821,1.4,-1.4,L,0,0
MC8000002236,110,2350,7850,0,0,8120,270,1,1,395,2000,2750,94.698,93.403,93.403,0,0,A1,C,M,1,2750,2750,17.054,17.054,17.054,395,2000,2750,2750,2750,17.054,17.054,17.054,2713,16.821,2750,395,2000,0,0,109.5,2410,16.821,1.4,-1.4,L,0,0
MC8000002237,110,2350,7850,0,0,8120,270,1,1,395,2000,2750,94.698,93.403,93.403,0,0,A1,C,M,1,2750,2750,17.054,17.054,17.054,395,2000,2750,2750,2750,17.054,17.054,17.054,2713,16.821,2750,395,2000,0,0,109.5,2410,16.821,1.4,-1.4,L,0,0
MC8000002238,110,2350,7850,0,0,8120,270,1,1,395,2000,2750,94.698,93.403,93.403,0,0,A1,C,M,1,2750,2750,17.054,17.054,17.054,395,2000,2750,2750,2750,17.054,17.054,17.054,2713,16.821,2750,395,2000,0,0,109.5,2410,16.821,1.4,-1.4,L,0,0
MC8000002239,110,2350,7850,0,0,8120,270,1,1,395,2000,2750,94.698,93.403,93.403,0,0,A1,C,M,1,2750,2750,17.054,17.054,17.054,395,2000,2750,2750,2750,17.054,17.054,17.054,2713,16.821,2750,395,2000,0,0,109.5,2410,16.821,1.4,-1.4,L,0,0
MC8000002240,110,2350,7850,0,0,8120,270,1,1,395,2000,2750,94.698,93.403,93.403,0,0,A1,C,M,1,2750,2750,17.054,17.054,17.054,395,2000,2750,2750,2750,17.054,17.054,17.054,2713,16.821,2750,395,2000,0,0,109.5,2410,16.821,1.4,-1.4,L,0,0
MC8000002241,110,2350,7850,0,0,8120,270,1,1,395,2000,2750,94.698,93.403,93.403,0,0,A1,C,M,1,2750,2750,17.054,17.054,17.054,395,2000,2750,2750,2750,17.054,17.054,17.054,2713,16.821,2750,395,2000,0,0,109.5,2410,16.821,1.4,-1.4,L,0,0
MC8000002242,110,2350,7850,0,0,8120,270,1,1,395,2000,2750,94.698,93.403,93.403,0,0,A1,C,M,1,2750,2750,17.054,17.054,17.054,395,2000,2750,2750,2750,17.054,17.054,17.054,2713,16.821,2750,395,2000,0,0,109.5,2410,16.821,1.4,-1.4,L,0,0
MC8000002243,110,2350,7850,0,0,8120,270,1,1,395,2000,2750,94.698,93.403,93.403,0,0,A1,C,M,1,2750,2750,17.054,17.054,17.054,395,2000,2750,2750,2750,17.054,17.054,17.054,2713,16.821,2750,395,2000,0,0,109.5,2410,16.821,1.4,-1.4,L,0,0
MC8000003255,100,2200,7800,0,0,8070,270,0,0,395,2000,2300,94.466,94.467,94.467,0,0,A1,J,M,1,2300,2300,14.263,14.263,14.263,395,2000,2300,2300,2300,14.26,14.263,14.263,2300,14.26,0,395,2000,0,0,99.6,2260,14.26,1.1,-1.1,L,0,0
MC8000003254,100,2200,7800,0,0,8070,270,0,0,395,2000,2300,94.466,94.467,94.467,0,0,A1,J,M,1,2300,2300,14.263,14.263,14.263,395,2000,2300,2300,2300,14.26,14.263,14.263,2300,14.26,0,395,2000,0,0,99.6,2260,14.26,1.1,-1.1,L,0,0
MC8000003253,100,2200,7800,0,0,8070,270,0,0,395,2000,2300,94.466,94.467,94.467,0,0,A1,J,M,1,2300,2300,14.263,14.263,14.263,395,2000,2300,2300,2300,14.26,14.263,14.263,2300,14.26,0,395,2000,0,0,99.6,2260,14.26,1.1,-1.1,L,0,0
MC8000003252,100,2200,7800,0,0,8070,270,0,0,395,2000,2300,94.466,94.467,94.467,0,0,A1,J,M,1,2300,2300,14.263,14.263,14.263,395,2000,2300,2300,2300,14.26,14.263,14.263,2300,14.26,0,395,2000,0,0,99.6,2260,14.26,1.1,-1.1,L,0,0
MC8000003251,100,2200,7800,0,0,8070,270,0,0,395,2000,2300,94.466,94.467,94.467,0,0,A1,J,M,1,2300,2300,14.263,14.263,14.263,395,2000,2300,2300,2300,14.26,14.263,14.263,2300,14.26,0,395,2000,0,0,99.6,2260,14.26,1.1,-1.1,L,0,0
MC8000003250,100,2200,7800,0,0,8070,270,0,0,395,2000,2300,94.466,94.467,94.467,0,0,A1,J,M,1,2300,2300,14.263,14.263,14.263,395,2000,2300,2300,2300,14.26,14.263,14.263,2300,14.26,0,395,2000,0,0,99.6,2260,14.26,1.1,-1.1,L,0,0
MC8000003249,100,2200,7800,0,0,8070,270,0,0,395,2000,2300,94.466,94.467,94.467,0,0,A1,J,M,1,2300,2300,14.263,14.263,14.263,395,2000,2300,2300,2300,14.26,14.263,14.263,2300,14.26,0,395,2000,0,0,99.6,2260,14.26,1.1,-1.1,L,0,0
MC8000003248,100,2200,7800,0,0,8070,270,0,0,395,2000,2300,94.466,94.467,94.467,0,0,A1,J,M,1,2300,2300,14.263,14.263,14.263,395,2000,2300,2300,2300,14.26,14.263,14.263,2300,14.26,0,395,2000,0,0,99.6,2260,14.26,1.1,-1.1,L,0,0
MC8000003247,100,2200,7800,0,0,8070,270,0,0,395,2000,2300,94.466,94.467,94.467,0,0,A1,J,M,1,2300,2300,14.263,14.263,14.263,395,2000,2300,2300,2300,14.26,14.263,14.263,2300,14.26,0,395,2000,0,0,99.6,2260,14.26,1.1,-1.1,L,0,0
MC8000003246,100,2200,7800,0,0,8070,270,0,0,395,2000,2300,94.466,94.467,94.467,0,0,A1,J,M,1,2300,2300,14.263,14.263,14.263,395,2000,2300,2300,2300,14.26,14.263,14.263,2300,14.26,0,395,2000,0,0,99.6,2260,14.26,1.1,-1.1,L,0,0
MC8000003245,100,2200,7800,0,0,8070,270,0,0,395,2000,2300,94.466,94.467,94.467,0,0,A1,J,M,1,2300,2300,14.263,14.263,14.263,395,2000,2300,2300,2300,14.26,14.263,14.263,2300,14.26,0,395,2000,0,0,99.6,2260,14.26,1.1,-1.1,L,0,0
MC8000002383,145,2200,7774,0,0,8044,270,0,0,395,2000,3326,94.403,94.404,94.404,0,0,A1,C,M,1,3326,3326,20.626,20.626,20.626,395,2000,3326,3326,3326,20.621,20.626,20.626,3326,20.621,0,395,2000,0,0,144.5,2260,20.621,1.4,-1.4,L,0,0
MC8000002382,145,2200,7774,0,0,8044,270,0,0,395,2000,3326,94.403,94.404,94.404,0,0,A1,C,M,1,3326,3326,20.626,20.626,20.626,395,2000,3326,3326,3326,20.621,20.626,20.626,3326,20.621,0,395,2000,0,0,144.5,2260,20.621,1.4,-1.4,L,0,0
MC8000002381,145,2200,7774,0,0,8044,270,0,0,395,2000,3326,94.403,94.404,94.404,0,0,A1,C,M,1,3326,3326,20.626,20.626,20.626,395,2000,3326,3326,3326,20.621,20.626,20.626,3326,20.621,0,395,2000,0,0,144.5,2260,20.621,1.4,-1.4,L,0,0
MC8000002380,145,2200,7774,0,0,8044,270,0,0,395,2000,3326,94.403,94.404,94.404,0,0,A1,C,M,1,3326,3326,20.626,20.626,20.626,395,2000,3326,3326,3326,20.621,20.626,20.626,3326,20.621,0,395,2000,0,0,144.5,2260,20.621,1.4,-1.4,L,0,0
MC8000002379,145,2200,7774,0,0,8044,270,0,0,395,2000,3326,94.403,94.404,94.404,0,0,A1,C,M,1,3326,3326,20.626,20.626,20.626,395,2000,3326,3326,3326,20.621,20.626,20.626,3326,20.621,0,395,2000,0,0,144.5,2260,20.621,1.4,-1.4,L,0,0
MC8000003933,120,2600,7700,0,0,7970,270,1,0,395,2000,3330,94.868,91.322,91.322,0,0,A1,C,M,1,3330,3330,20.651,20.651,20.651,395,2000,3330,3330,3330,20.651,20.651,20.651,3206,19.879,3330,395,2000,0,0,119.45,2660,19.879,1.6,-1.6,L,0,0
MC8000003934,120,2600,7700,0,0,7970,270,1,0,395,2000,3330,94.868,91.322,91.322,0,0,A1,C,M,1,3330,3330,20.651,20.651,20.651,395,2000,3330,3330,3330,20.651,20.651,20.651,3206,19.879,3330,395,2000,0,0,119.45,2660,19.879,1.6,-1.6,L,0,0
MC8000003208,120,2200,7700,0,0,7970,270,0,0,395,2000,2725,94.441,94.442,94.442,0,0,A1,C,M,1,2725,2725,16.899,16.899,16.899,395,2000,2725,2725,2725,16.896,16.899,16.899,2725,16.896,0,395,2000,0,0,119.5,2260,16.897,1.4,-1.4,L,0,0
MC8000003207,120,2200,7700,0,0,7970,270,0,0,395,2000,2725,94.441,94.442,94.442,0,0,A1,C,M,1,2725,2725,16.899,16.899,16.899,395,2000,2725,2725,2725,16.896,16.899,16.899,2725,16.896,0,395,2000,0,0,119.5,2260,16.897,1.4,-1.4,L,0,0
MC8000003206,120,2200,7700,0,0,7970,270,0,0,395,2000,2725,94.441,94.442,94.442,0,0,A1,C,M,1,2725,2725,16.899,16.899,16.899,395,2000,2725,2725,2725,16.896,16.899,16.899,2725,16.896,0,395,2000,0,0,119.5,2260,16.897,1.4,-1.4,L,0,0
MC8000003205,120,2200,7700,0,0,7970,270,0,0,395,2000,2725,94.441,94.442,94.442,0,0,A1,C,M,1,2725,2725,16.899,16.899,16.899,395,2000,2725,2725,2725,16.896,16.899,16.899,2725,16.896,0,395,2000,0,0,119.5,2260,16.897,1.4,-1.4,L,0,0
MC8000003204,120,2200,7700,0,0,7970,270,0,0,395,2000,2725,94.441,94.442,94.442,0,0,A1,C,M,1,2725,2725,16.899,16.899,16.899,395,2000,2725,2725,2725,16.896,16.899,16.899,2725,16.896,0,395,2000,0,0,119.5,2260,16.897,1.4,-1.4,L,0,0
MC8000003705,120,2600,7615,0,0,7885,270,0,0,395,2000,3172,94.832,94.834,94.834,0,0,A1,C,M,1,3172,3172,19.671,19.671,19.671,395,2000,3172,3172,3172,19.667,19.671,19.671,3172,19.667,0,395,2000,0,0,119.45,2660,19.667,1.6,-1.6,L,0,0
MC8000002815,130,2600,7600,0,0,7870,270,0,0,395,2000,3431,94.792,94.792,94.792,0,0,A1,C,M,1,3431,3431,21.277,21.277,21.277,395,2000,3431,3431,3431,21.273,21.277,21.277,3431,21.273,0,395,2000,0,0,129.45,2660,21.273,1.6,-1.6,L,0,0
MC7000000609,130,2600,7537,0,0,7807,270,0,0,395,1800,3781,94.765,94.764,94.764,0,0,A1,C,M,1,3781,3781,21.103,21.103,21.103,395,1800,3781,3781,3781,21.103,21.103,21.103,3781,21.103,0,395,1800,0,0,129.45,2660,21.103,1.6,-1.6,L,0,0
MC7000000608,130,2600,7537,0,0,7807,270,0,0,395,1800,3781,94.765,94.764,94.764,0,0,A1,C,M,1,3781,3781,21.103,21.103,21.103,395,1800,3781,3781,3781,21.103,21.103,21.103,3781,21.103,0,395,1800,0,0,129.45,2660,21.103,1.6,-1.6,L,0,0
MC7000000607,130,2600,7537,0,0,7807,270,0,0,395,1800,3781,94.765,94.764,94.764,0,0,A1,C,M,1,3781,3781,21.103,21.103,21.103,395,1800,3781,3781,3781,21.103,21.103,21.103,3781,21.103,0,395,1800,0,0,129.45,2660,21.103,1.6,-1.6,L,0,0
MC7000000606,130,2600,7537,0,0,7807,270,0,0,395,1800,3781,94.765,94.764,94.764,0,0,A1,C,M,1,3781,3781,21.103,21.103,21.103,395,1800,3781,3781,3781,21.103,21.103,21.103,3781,21.103,0,395,1800,0,0,129.45,2660,21.103,1.6,-1.6,L,0,0
MC8000003950,175,2200,7500,0,0,7770,270,0,0,395,2000,3913,93.429,93.43,93.43,0,0,A1,T,M,1,3913,3913,24.266,24.266,24.266,395,2000,3913,3913,3913,24.261,24.266,24.266,3913,24.261,0,395,2000,0,0,176,2260,24.261,3,0,L,0,0
MC8000003949,175,2200,7500,0,0,7770,270,0,0,395,2000,3913,93.429,93.43,93.43,0,0,A1,T,M,1,3913,3913,24.266,24.266,24.266,395,2000,3913,3913,3913,24.261,24.266,24.266,3913,24.261,0,395,2000,0,0,176,2260,24.261,3,0,L,0,0
MC8000003901,100,3160,7470,0,0,7870,400,1,1,395,2000,3350,92.422,88.554,89.194,0,0,A2,C,M,2,3350,3350,20.775,20.775,20.775,395,2000,3350,3350,3350,20.775,20.775,20.775,3233,20.049,3350,395,2000,0,0,99.55,3260,20.049,1.3,-1.3,L,0,0
MC8000003215,110,2200,7450,0,0,7720,270,0,0,395,2000,2419,94.37,94.372,94.372,0,0,A1,C,M,1,2419,2419,15.001,15.001,15.001,395,2000,2419,2419,2419,14.997,15.001,15.001,2419,14.997,0,395,2000,0,0,109.5,2260,14.997,1.4,-1.4,L,0,0
MC8000003214,110,2200,7450,0,0,7720,270,0,0,395,2000,2419,94.37,94.372,94.372,0,0,A1,C,M,1,2419,2419,15.001,15.001,15.001,395,2000,2419,2419,2419,14.997,15.001,15.001,2419,14.997,0,395,2000,0,0,109.5,2260,14.997,1.4,-1.4,L,0,0
